"month","lat","long","year","tmax"
7,53.9586,-101.35,9,24.6959331446579
7,51.65139,-100.89889,9,24.383470478215
7,56.84167,-101.04194,9,23.1033076963832
7,62.63333,-101.23333,9,19.2224011240604
7,61.24444,-100.95139,9,20.1253532543205
7,61.16667,-100.91667,9,20.1253532543205
7,49.8369,-99.5909,9,26.4055370428145
7,50.6907,-99.6594,9,25.0304456182789
7,49.4427,-99.2976,9,26.7544672202354
7,49.44254,-99.29758,9,26.7544672202354
7,63.03333,-100.75,9,18.4031764367398
7,64.71667,-100.46667,9,16.9686627735568
7,53,-98.25,9,24.7278304830541
7,49.02287,-97.23214,9,27.0831104973641
7,59.40235,-97.4968,9,20.3153492747679
7,73.5913899999999,-98.53889,9,9.48339198121553
7,73.13333,-95.28333,9,10.1834955679976
7,72.58333,-95.06667,9,9.91291058280961
7,69.9,-95.07,9,12.1910817068589
7,57.75917,-95.19639,9,20.7610204022884
7,49.74201,-95.22863,9,26.0482367851939
7,57.53361,-94.31667,9,20.4561881765321
7,57.19944,-94.19861,9,20.9863400217529
7,57.075,-94.18917,9,20.9863400217529
7,51.38333,-94.25,9,25.1232275733662
7,49.58333,-93.75,9,25.8578601319744
7,49.65882,-93.72746,9,25.8578601319744
7,68.577,-91.924,9,13.0677009101611
7,49.3500000000001,-92.7,9,25.3037645112049
7,49.48,-92,9,25.2875296609494
7,52.52949,-91.37583,9,23.0721365975865
7,49.93333,-91.56667,9,24.9094217970931
7,73.0347199999999,-85.21667,9,10.7874238483146
7,50.91667,-90.45,9,24.1234189384309
7,75.3499999999999,-82.5,9,5.22607274761973
7,52.11667,-90.08333,9,23.7985001334319
7,51.83861,-89.61722,9,23.6655342015988
7,78.49167,-76.78,9,5.83750875408456
7,48.4074999999999,-89.34667,9,24.2072700901248
7,48.42222,-89.32389,9,24.2072700901248
7,48.56,-88.74,9,23.4386233249441
7,54.30556,-84.55833,9,20.7141437347348
7,53.27307,-84.21244,9,21.7920858751553
7,50.98,-84.605,9,24.1942415259721
7,48.21,-84.93,9,22.4113025546586
7,51.42,-83.65,9,23.3456916312395
7,47.30833,-84.25833,9,23.8238390969235
7,51.608,-82.316,9,22.8773249202781
7,70.45722,-68.51833,9,7.78950584379658
7,49.18333,-81.26667,9,23.9166456273664
7,47.31667,-81.76667,9,24.9222535684265
7,48.4,-81.31667,9,24.9954295093048
7,46.6,-81.5,9,25.5594641824435
7,50.22,-80.2,9,22.976042287121
7,41.92,-82.76,9,28.5666574913104
7,42.08806,-82.6375,9,27.7433093021444
7,42.98,-82.32,9,27.0168126072729
7,57.60361,-76.3425,9,14.8046675673525
7,45.15,-81.41667,9,25.8067374108666
7,57.11667,-76.37833,9,14.9756464113509
7,45.1700000000001,-81.32,9,24.5975294052527
7,46.82833,-80.69833,9,25.4144644458453
7,58.58333,-75.25,9,14.3096450248495
7,58.57833,-75.245,9,14.3096450248495
7,43.1800000000001,-81.75,9,26.665591289271
7,43.22,-81.73,9,26.665591289271
7,57.91667,-75.61667,9,14.5043837785702
7,42.26289,-81.87638,9,27.8995161764664
7,42.3371,-81.85132,9,27.3453286104393
7,58.14167,-75.15,9,14.3096450248495
7,44.73314,-81.00585,9,24.5975294052527
7,47.18,-80.16,9,24.8819409706856
7,48.50389,-79.63778,9,23.5206850293505
7,47,-80.11667,9,25.1326498334671
7,44.74,-80.86,9,24.9613649386564
7,42.91667,-81.25,9,25.9436762590301
7,47.23,-79.78,9,24.8819409706856
7,43.5,-81,9,25.8966824512848
7,54.02778,-76.64389,9,18.9174255952524
7,54.79944,-76.14556,9,16.9737606244851
7,56.1,-75.28333,9,15.9871921009847
7,45.05,-80.09,9,25.7014671508412
7,56.28333,-75.1,9,15.4810078148302
7,43.225,-80.65972,9,25.8316977353629
7,43.91,-80.4,9,25.2916176512342
7,44.3700000000001,-80.25,9,25.0405040541669
7,43.9,-80.4,9,25.2916176512342
7,44.83891,-79.98368,9,25.8152515852557
7,47.2875,-79.11667,9,24.898294787698
7,54.04722,-76.12028,9,18.9174255952524
7,44.82,-79.98,9,25.8152515852557
7,62.90812,-69.88884,9,11.5907097999749
7,56.02333,-74.945,9,16.449163947891
7,43.23667,-80.41333,9,26.7560317411236
7,46.29812,-79.38704,9,25.3092445002431
7,43.23333,-80.36667,9,26.7560317411236
7,44.93,-79.78,9,26.116075227924
7,53.09083,-76.33917,9,20.1571455262329
7,55.11083,-75.24889,9,17.1992122525494
7,43.26052,-80.26015,9,26.7560317411236
7,45.38,-79.51,9,25.6218072764591
7,44.78,-79.68,9,26.116075227924
7,45.41,-79.39,9,25.2736220629887
7,45.21667,-79.45,9,25.6218072764591
7,43.46417,-79.99056,9,26.7560317411236
7,57.60569,-73.40515,9,14.8851209116898
7,43.46139,-79.95306,9,25.907444660991
7,43.46707,-79.94957,9,25.907444660991
7,43.44004,-79.95654,9,26.7560317411236
7,46.4,-78.91667,9,25.211311201011
7,43.46306,-79.91778,9,26.7160050745761
7,45.38833,-79.21917,9,25.1130548096691
7,43.2680000000001,-79.922,9,27.0360523803066
7,43.33,-79.82,9,27.0360523803066
7,44.19583,-79.51278,9,26.265647739064
7,44.18,-79.44,9,26.265647739064
7,43.6,-79.6,9,26.7160050745761
7,43.95,-79.43,9,26.265647739064
7,43.65,-79.5,9,26.7160050745761
7,43.98306,-79.38661,9,26.265647739064
7,44,-79.38,9,26.265647739064
7,43.64,-79.49,9,26.7160050745761
7,43.64,-79.48,9,26.7160050745761
7,43.62,-79.48,9,26.7160050745761
7,43.64,-79.47,9,26.7160050745761
7,67.18071,-63.25413,9,8.2070357477565
7,58.86694,-71.71694,9,14.4494847231112
7,45.55,-78.64,9,24.9816866148562
7,58.23278,-72.06694,9,15.156146239938
7,58.21694,-71.95,9,15.156146239938
7,43.82,-79.1,9,26.40966484094
7,60.78278,-69.83278,9,12.2860052720492
7,62.83556,-67.35611,9,10.1696589253384
7,55.00917,-73.51667,9,16.908937882642
7,57.65,-71.65,9,15.3452573251597
7,44.54694,-78.24444,9,25.7924924257054
7,44.1,-78.34,9,26.6727049373189
7,44.08857,-78.32909,9,26.6727049373189
7,44.60586,-78.0425,9,25.5267339163338
7,66.66,-61.796,9,8.63355240725651
7,44.16583,-78.10417,9,25.5267339163338
7,44.1,-78.1,9,26.8890463888649
7,66.62137,-61.65087,9,8.63355240725651
7,46.03,-77.34,9,26.031728035246
7,44.3,-77.91667,9,25.5267339163338
7,63.66313,-65.174,9,8.26839828393435
7,45.03333,-77.43333,9,25.4218155398806
7,45.18333,-77.35,9,25.4218155398806
7,44.9687,-77.29526,9,25.7186588582931
7,63.38111,-64.70806,9,9.10788890600811
7,44.85,-77.175,9,25.5954638657042
7,44.81639,-77.18251,9,25.5954638657042
7,44.48333,-77.05,9,25.8843057750922
7,44.0075,-77.14,9,26.1007895974678
7,49.68333,-74.58333,9,21.8650762426493
7,45.36333,-76.55417,9,26.0285274654693
7,44.8,-76.68306,9,25.8843057750922
7,44.51667,-76.6,9,25.8843057750922
7,44.22,-76.7,9,26.1007895974678
7,45.6,-76.1,9,26.1104620728875
7,45.46944,-75.80833,9,26.1104620728875
7,45.71694,-75.44363,9,25.0459185464949
7,54.35583,-70.35778,9,17.3629792403595
7,45.7760200000001,-75.13719,9,25.0459185464949
7,54.42361,-69.92972,9,17.7269095568119
7,54.41889,-69.91889,9,17.7269095568119
7,54.88333,-69.4,9,17.518372532226
7,46.05778,-74.46694,9,24.2123792509787
7,46.17194,-74.39583,9,24.2123792509787
7,45.94583,-74.37083,9,24.3889601681539
7,45.99583,-73.99278,9,24.3889601681539
7,45.96111,-73.86806,9,25.1649078635825
7,46.27583,-73.47583,9,24.4194458889951
7,46.72639,-73.03056,9,23.8703557673694
7,48.29389,-72.14694,9,22.7197559930761
7,45.96083,-73.34194,9,25.184436915744
7,45.96389,-73.33083,9,25.184436915744
7,46.65417,-72.97889,9,23.8073313475774
7,46.61389,-72.99861,9,23.8073313475774
7,45.99194,-73.30278,9,25.184436915744
7,45.98889,-73.3,9,25.184436915744
7,55.25,-67.4,9,17.4041598660113
7,46.78778,-72.83778,9,23.8073313475774
7,46,-73.21694,9,25.184436915744
7,55.01667,-67.5,9,17.4041598660113
7,45.54583,-73.31694,9,25.4038714130495
7,45.54306,-73.31111,9,25.4038714130495
7,54.8,-67.5,9,17.6238724021912
7,48.3658300000001,-71.56694,9,22.4599113686489
7,45.28278,-72.98278,9,24.9871841414851
7,51.1212,-69.32098,9,19.5458688092563
7,56.78333,-64.83333,9,16.0629333970693
7,56.76667,-64.81667,9,16.0629333970693
7,46.89194,-71.80778,9,23.0913290674089
7,45.35889,-72.58472,9,24.4318643356164
7,47.90778,-71.175,9,21.537141406506
7,56.67,-64.68,9,15.9296507515662
7,47.63972,-71.23583,9,21.537141406506
7,58.2,-63.03333,9,14.1613834712796
7,46.1458299999999,-71.93583,9,23.9797714555813
7,47.07778,-71.42278,9,22.8272768528547
7,53.9,-66.76667,9,17.8463228292363
7,45.35499,-72.22857,9,24.5919134483476
7,47.59722,-70.97639,9,21.537141406506
7,47.25778,-71.16278,9,21.4389509466356
7,46.45,-71.5,9,23.8089822537286
7,56.63333,-63.88333,9,15.7160867969498
7,47.60972,-70.61583,9,21.670938916702
7,47.4816700000001,-70.68472,9,21.8990282742834
7,46.93278,-70.93278,9,23.2974893636842
7,52.93333,-66.95,9,18.3523003427781
7,52.3228599999999,-67.3728,9,18.5518074888938
7,47.49694,-70.37583,9,21.670938916702
7,45.67083,-71.325,9,23.564389110293
7,52.25,-67.06667,9,18.9551090221619
7,46.58,-70.62,9,23.2803926379974
7,46.27917,-70.59583,9,23.5197859091505
7,46.71667,-70.3,9,23.2803926379974
7,47.84389,-69.35278,9,22.863101815006
7,55.66667,-63.25,9,15.9723047508601
7,47.45778,-69.45278,9,22.926070876859
7,55.33333,-63.2,9,16.5766648458647
7,47.53278,-68.94389,9,23.1427107853851
7,51.4,-66.21667,9,18.708837568972
7,50.14028,-67.13194,9,20.1689426423642
7,55.03333,-62.63333,9,16.8861553833806
7,50.55,-66.26667,9,18.5116606987646
7,52.55736,-63.63522,9,18.6249414998986
7,48.91083,-66.125,9,20.923788747381
7,49.20778,-65.81278,9,20.923788747381
7,46.89286,-67.4015,9,23.6037062296009
7,48.96694,-65.95,9,20.8331783439146
7,49.15778,-65.76278,9,20.8331783439146
7,47.8289,-66.184,9,23.1014108011087
7,48.2375,-65.83889,9,21.8880318647127
7,48.70971,-65.41466,9,20.7222148816021
7,52.27362,-62.15026,9,18.495256985342
7,45.25246,-67.33336,9,23.1775341335718
7,48.05194,-65.26694,9,21.9548050133238
7,48.9375300000001,-64.59903,9,21.0348109744909
7,53.33333,-60.58333,9,19.7910395097266
7,48.19778,-64.94,9,21.9548050133238
7,53.51667,-60.16667,9,19.2311308193521
7,45.14255,-66.71497,9,23.4863277180105
7,45.30278,-66.07083,9,21.2967911935163
7,54.4,-57.71667,9,16.9473909486729
7,44.26389,-66.07917,9,24.1612305484272
7,53.23333,-58.55,9,17.0015472149607
7,46.67361,-64.075,9,23.3293049356973
7,53.05,-57.75,9,16.3511644316513
7,45.219,-64.3785,9,23.8296214724246
7,52.26667,-58.05,9,16.1946693374258
7,45.01667,-64.18333,9,23.6880321992525
7,43.86933,-64.93446,9,23.8379788863428
7,46.25,-63.025,9,23.3129012832619
7,44.66762,-63.93757,9,23.1788188605639
7,52.51667,-57.03333,9,14.5832896539557
7,44.9798,-63.48817,9,23.0068807179045
7,44.56333,-63.64278,9,23.1788188605639
7,46.40833,-62.15,9,21.9760664226401
7,52.45,-56.43333,9,14.2752982110246
7,51.51667,-57.3,9,16.4718833167175
7,45.69209,-62.30132,9,23.3137701290682
7,48.61861,-58.965,9,18.9340274017754
7,49.69,-57.71,9,18.6199090094345
7,45.4216,-61.3644,9,22.6355322524155
7,51.57333,-55.55,9,13.8388914607768
7,48.26,-58.8,9,18.4427512915467
7,46.06667,-60.39167,9,21.2321795426511
7,45.65139,-60.675,9,21.3051639346652
7,48.24,-58.24,9,18.6491668919831
7,50.76889,-55.51667,9,17.7814378194076
7,50.03417,-56.19639,9,20.7736820074922
7,48.93611,-55.50556,9,22.2606104974257
7,48.57346,-55.42079,9,22.2606104974257
7,48.2468900000001,-55.4959,9,20.7785871260301
7,47.90515,-55.60073,9,19.7051112330357
7,47.62651,-55.51443,9,18.888347049044
7,46.91944,-55.6125,9,19.1740881648943
7,47.32222,-53.13333,9,19.2804132138731
7,47.59028,-52.71389,9,20.4750312890924
7,47.57757,-52.7,9,20.4750312890924
7,57.1773,-170.24989,10,12.5518070085988
7,59.69581,-161.88648,10,16.6139263154937
7,59.56277,-159.37703,10,15.919174984553
7,58.75139,-156.00243,10,16.8674021928063
7,60.21151,-159.77674,10,15.4136885242566
7,59.7939,-158.5532,10,16.2361384914277
7,63.63742,-171.61263,10,11.1556594212623
7,63.62369,-171.49521,10,11.1556594212623
7,63.66472,-171.55972,10,11.1556594212623
7,63.67278,-171.59,10,11.1556594212623
7,60.61082,-154.32255,10,15.4949919913754
7,63.4461,-162.11413,10,16.4046511738595
7,63.5,-162.2,10,16.4046511738595
7,64.86667,-166.26667,10,12.7403027398004
7,59.80001,-151.16,10,16.2783920936783
7,59.94242,-151.1123,10,16.2783920936783
7,60.21872,-151.3692,10,16.2807805559202
7,60.4719399999999,-151.29144,10,17.5399034377023
7,60.4918,-150.91979,10,18.033386660809
7,60.5885,-150.89721,10,18.033386660809
7,60.62067,-150.76444,10,18.033386660809
7,60.2538700000001,-149.91417,10,15.0972209087089
7,60.4518,-150.2566,10,16.2181330870794
7,60.7794,-150.84949,10,18.033386660809
7,60.7148,-150.536,10,18.2578997511255
7,62.55151,-153.66508,10,15.1745702151775
7,61.12,-149.48,10,16.3029704000967
7,66.34873,-164.093,10,14.2757384030558
7,61.80956,-148.1769,10,15.2521870135403
7,60.52977,-145.45606,10,18.0324814509143
7,63.8383,-152.38243,10,19.7804252915921
7,63.48333,-151.08333,10,15.7076822231777
7,62.84226,-148.24906,10,16.2241555540694
7,64.33333,-151.26667,10,20.9078025552343
7,60.03333,-141.96667,10,13.0122024258541
7,63.6582,-148.8076,10,16.9881486663101
7,63.052,-147.426,10,16.4553850240783
7,63.052,-147.39172,10,16.4553850240783
7,63.88385,-149.26043,10,16.9881486663101
7,63.18703,-147.59885,10,16.4553850240783
7,63.8362,-149.0435,10,18.3276617576812
7,66.76667,-157.21667,10,15.2535376418039
7,52.54167,-131.79167,10,16.9197703026079
7,64.413,-149.908,10,21.4156641880931
7,53.26667,-132.40833,10,16.9234307614117
7,67.86667,-160.43333,10,12.0840484614771
7,68.15,-161.41667,10,11.5737681009089
7,52.44771,-131.50477,10,16.9197703026079
7,52.94582,-131.76501,10,16.6828364419636
7,66.96667,-156.45,10,16.5094403229969
7,63.02944,-146.06333,10,17.4442794323336
7,63.0666700000001,-145.7,10,17.4442794323336
7,53.92772,-132.11772,10,17.785628682944
7,66.91667,-155.03333,10,17.2056017556266
7,62.70848,-144.20405,10,16.3417438867783
7,64.3443,-147.39653,10,21.5363323940846
7,67.06911,-154.24697,10,16.1984699390277
7,67.0666699999999,-154.23333,10,16.1984699390277
7,66.11176,-151.4267,10,20.1962694002017
7,64.8628,-147.9432,10,21.4243717151612
7,64.44444,-146.9075,10,21.158447097412
7,67.1333299999999,-153.9,10,14.7019246464955
7,50.16625,-127.75256,10,19.0175278775299
7,67.14722,-153.65,10,14.7019246464955
7,50.18234,-127.69941,10,19.0175278775299
7,63.98555,-145.54198,10,19.4197528165261
7,67.68333,-155.03333,10,13.0741193948711
7,63.71111,-144.65,10,17.9325677134192
7,68.13333,-156.03333,10,11.8537860159074
7,68.4891,-157.0576,10,11.7929602669179
7,67.93333,-155.05,10,11.5810956691104
7,67.10883,-152.49547,10,17.5774179371768
7,63.56279,-143.92124,10,18.8909713670143
7,63.94,-144.65833,10,18.8683786509933
7,64,-144.75,10,18.8683786509933
7,67.25,-152.6,10,17.5774179371768
7,67.15731,-151.86125,10,17.5774179371768
7,50.60705,-127.26283,10,18.9770979759074
7,51.10472,-127.53633,10,19.5607976422866
7,50.5725,-127.0722,10,18.9770979759074
7,67.12469,-151.39031,10,20.1901226252627
7,51.19236,-127.3866,10,19.3616026250202
7,67.0747,-150.82272,10,18.8468202992563
7,61.0771,-138.37522,10,16.5132199494242
7,61.018,-138.092,10,16.5132199494242
7,60.95,-137.95778,10,16.5132199494242
7,66.02227,-147.5683,10,21.5144509296758
7,67.58333,-151.41667,10,17.242526592783
7,48.6722200000001,-124.84444,10,20.8574973175925
7,67.41667,-149.8,10,17.3751466217621
7,61.23867,-136.93487,10,18.6643235667725
7,49.7887,-125.1271,10,23.0747198548859
7,61.521,-137.317,10,18.6643235667725
7,48.59639,-124.19667,10,21.3017687301015
7,66.06742,-145.40886,10,20.0578221724888
7,48.52917,-124.00222,10,21.3017687301015
7,60.8498399999999,-135.76982,10,17.2896757621079
7,69.71098,-155.21153,10,13.5177453956954
7,48.35194,-123.68167,10,22.8225786090713
7,56.23956,-130.06957,10,17.168601327842
7,56.23949,-130.06229,10,17.168601327842
7,70.39675,-157.42447,10,10.8699483530133
7,48.58358,-123.68572,10,23.7358815703176
7,60.81122,-135.34404,10,18.8877679987929
7,67.43333,-147.85,10,16.9584362483128
7,48.90556,-123.83333,10,23.9189445887689
7,48.45582,-123.5159,10,23.7358815703176
7,48.78707,-123.67876,10,23.7358815703176
7,57.481,-130.84004,10,14.9365917369091
7,60.07281,-133.80824,10,18.2030933647804
7,51.31,-124.98,10,18.5944300984584
7,68.65359,-149.68333,10,17.1574679760083
7,68.6288900000001,-149.42149,10,14.4541730105819
7,68.66297,-149.36063,10,14.4541730105819
7,57.5923599999999,-130.11108,10,17.501901713142
7,60.51341,-133.2124,10,19.2850138770188
7,66.58333,-143.15,10,19.3912494905034
7,49.31934,-122.56279,10,22.1087817301031
7,49.30833,-122.54722,10,22.1087817301031
7,68.3333300000001,-146.48333,10,14.1785314297481
7,64.63333,-138.4,10,17.1547025535051
7,70.28167,-151.19194,10,16.5557501057127
7,68.26667,-145.21667,10,13.2227193729857
7,58.89001,-129.83681,10,17.4848326174723
7,67.2,-142.06667,10,17.4503461173546
7,49.49253,-121.43286,10,20.9832731076829
7,49.98997,-121.49568,10,22.5015782163895
7,60.03333,-129.01667,10,20.9075109625944
7,67.90308,-140.90574,10,14.4692135539511
7,61.6833300000001,-130.65,10,18.0777842208114
7,69.29504,-143.79003,10,13.0032252635299
7,68.06781,-140.96677,10,14.7554527796691
7,67.4437,-139.66866,10,16.5609342532163
7,67.4334700000001,-139.63009,10,16.5609342532163
7,49.191,-120.0974,10,22.1644528110667
7,51.66122,-121.47227,10,24.4545551026117
7,68.06064,-140.49639,10,14.7554527796691
7,49.1188,-119.6835,10,22.1644528110667
7,49.1188600000001,-119.678,10,22.1644528110667
7,49.317,-119.73,10,22.1644528110667
7,67.86892,-139.25961,10,16.6222917194494
7,67.94891,-139.31373,10,16.6222917194494
7,65.94222,-135.51417,10,20.1594394603147
7,67.96551,-139.20824,10,16.6222917194494
7,66.05,-135.65556,10,20.1594394603147
7,53.64304,-121.50872,10,22.388447049124
7,68.38333,-138.38333,10,14.7682084279833
7,68.82343,-138.75904,10,14.4536984522085
7,58.4849999999999,-124.688,10,17.7863588374473
7,58.39351,-124.60509,10,17.7863588374473
7,58.573,-124.564,10,17.7863588374473
7,53.51773,-120.68095,10,21.0116675203536
7,63.01667,-128.8,10,17.026809261449
7,52.10981,-119.30346,10,19.5640396714125
7,49.48998,-117.64692,10,21.8791998186602
7,51.03992,-118.15429,10,19.2215925369069
7,56.25,-121.42,10,23.3977940492262
7,49.49605,-116.9055,10,20.6938908994647
7,52.73333,-118.36667,10,18.6497371227969
7,60.35667,-123.64667,10,24.3281593698337
7,64.16667,-127.61667,10,17.8493180222882
7,68.26667,-133.46667,10,20.5304423707715
7,64.65,-128.08333,10,18.3106654224094
7,67.65,-132.01667,10,19.7889558009141
7,55.51139,-119.58333,10,23.8997067462522
7,55.575,-119.43333,10,23.8997067462522
7,57.45,-120.66667,10,23.2809069786419
7,52.73333,-117.61667,10,18.5924037125858
7,59.51667,-122.16667,10,24.4406972925365
7,52.20487,-117.23923,10,16.6125170553151
7,52.2054,-117.22,10,16.6125170553151
7,52.24167,-117.21667,10,16.6125170553151
7,49.46779,-115.77346,10,23.0338954583301
7,50.785,-116.39431,10,19.846963327476
7,69.05,-133.45,10,17.5707985728088
7,50.78295,-116.3678,10,19.846963327476
7,65.01667,-127.48333,10,22.1639024193246
7,56.71667,-119.71667,10,22.5347262922897
7,69.28333,-133.58333,10,17.5707985728088
7,52.78333,-117.11667,10,17.1267962185635
7,51.35972,-116.35,10,17.7326277229305
7,52.78333,-117.08333,10,17.1267962185635
7,56.76667,-119.48333,10,22.5347262922897
7,51.34306,-116.3125,10,17.7326277229305
7,51.65,-116.41667,10,17.7326277229305
7,65.21667,-127.05,10,22.1639024193246
7,50.77669,-115.93464,10,19.846963327476
7,69.11667,-132.16667,10,17.7053206119158
7,65.23333,-126.41667,10,22.5047912630301
7,65.21667,-126.11667,10,22.5047912630301
7,50.624,-114.617,10,21.627397061972
7,50.81468,-114.60076,10,21.627397061972
7,50.86307,-114.17627,10,21.627397061972
7,50.9769399999999,-113.35639,10,25.5750755679879
7,51.68264,-113.56391,10,25.1227668470647
7,52.06528,-113.47833,10,24.9909650192342
7,62.05,-118.7,10,23.3645359859921
7,52.67778,-113.12694,10,24.2202445739858
7,51.36138,-112.26886,10,26.637264161961
7,50.16073,-111.68427,10,27.4372525711752
7,54.72528,-112.48083,10,23.7346334626918
7,52.58498,-111.58826,10,24.4101529236974
7,50.15988,-110.37492,10,26.9553027331548
7,59.25,-114.15,10,21.9345424824342
7,52.10938,-110.76716,10,25.534755703614
7,49.66388,-109.90907,10,27.09572699571
7,69.07635,-121.44339,10,10.7563166590334
7,49.46566,-109.67264,10,26.467308500042
7,71.75,-124.26667,10,10.0983674047809
7,57.76667,-112.1,10,23.9743804360456
7,71.78333,-122.66667,10,8.06329499580621
7,64.0537,-114.10713,10,20.0943081255475
7,72.009,-121.1,10,8.90732141108328
7,50.87361,-107.93333,10,27.0945178829075
7,72.36667,-119.83333,10,8.11481147816161
7,67.83333,-115.31667,10,14.2887591052823
7,73.4658000000001,-120.453,10,7.28396132036021
7,73.5333299999999,-120.21667,10,7.28396132036021
7,63.0666700000001,-110.79167,10,20.1582913728449
7,52.0174,-106.5224,10,26.2919582228939
7,50.32056,-105.88389,10,27.05067569125
7,64.13333,-110.58333,10,18.5533753001601
7,64.11667,-110.56667,10,18.5533753001601
7,53.60371,-106.50275,10,24.5759377309961
7,53.8,-106.07917,10,23.8696492692018
7,53.2375,-105.725,10,24.7085274352423
7,54.59052,-105.98167,10,23.2908230545947
7,71.344,-113.78145,10,8.95931473587723
7,69.807,-112.077,10,9.96705610582584
7,55.04398,-105.3915,10,23.2982884237599
7,55.26667,-105.26667,10,23.5899759703823
7,55.33061,-105.05685,10,23.5899759703823
7,50.78,-104,10,26.8146417732127
7,55.42836,-104.94231,10,23.2697948363893
7,49.81667,-102.3,10,26.1519455718873
7,52.235,-102.0434,10,24.2732714025819
7,66.34697,-104.94659,10,14.2289389388947
7,61.5833300000001,-103.48333,10,18.7374871927735
7,51.28652,-101.32845,10,24.9031041573164
7,54.74222,-101.68167,10,24.3039377143824
7,53.9586,-101.35,10,24.5967875787781
7,51.65139,-100.89889,10,24.4238995619605
7,56.84167,-101.04194,10,22.2509591610272
7,62.63333,-101.23333,10,17.6053813398512
7,61.24444,-100.95139,10,18.4606501998666
7,61.16667,-100.91667,10,18.4606501998666
7,49.8369,-99.5909,10,26.3400148452081
7,50.6907,-99.6594,10,25.0021687776321
7,49.4427,-99.2976,10,26.5510490383362
7,49.44254,-99.29758,10,26.5510490383362
7,63.03333,-100.75,10,16.7894064754714
7,64.71667,-100.46667,10,15.4079402096058
7,53,-98.25,10,24.5454674410318
7,49.02287,-97.23214,10,26.6379471996229
7,59.40235,-97.4968,10,18.7554189876957
7,73.5913899999999,-98.53889,10,7.60362794688864
7,73.13333,-95.28333,10,8.28133300540463
7,72.58333,-95.06667,10,8.02863088579131
7,69.9,-95.07,10,10.5026980706742
7,57.75917,-95.19639,10,19.4901158480487
7,49.74201,-95.22863,10,25.6560204216006
7,57.53361,-94.31667,10,19.1767739883583
7,57.19944,-94.19861,10,19.8109973580147
7,57.075,-94.18917,10,19.8109973580147
7,51.38333,-94.25,10,24.7082544393129
7,49.58333,-93.75,10,25.2916339483266
7,49.65882,-93.72746,10,25.2916339483266
7,68.577,-91.924,10,11.4518377112128
7,49.3500000000001,-92.7,10,24.780074517681
7,49.48,-92,10,24.7818666112899
7,52.52949,-91.37583,10,22.7021399562975
7,49.93333,-91.56667,10,24.4805697117414
7,73.0347199999999,-85.21667,10,8.9435942557745
7,50.91667,-90.45,10,23.7787516058439
7,75.3499999999999,-82.5,10,4.07939799649544
7,52.11667,-90.08333,10,23.4389163782761
7,51.83861,-89.61722,10,23.3129945741647
7,78.49167,-76.78,10,4.90765736790199
7,48.4074999999999,-89.34667,10,23.6141291359827
7,48.42222,-89.32389,10,23.6141291359827
7,48.56,-88.74,10,22.8978560731149
7,54.30556,-84.55833,10,20.2537512491711
7,53.27307,-84.21244,10,21.3520858849901
7,50.98,-84.605,10,23.7459392986098
7,48.21,-84.93,10,21.8214991239282
7,51.42,-83.65,10,22.9006764371667
7,47.30833,-84.25833,10,23.1601442001874
7,51.608,-82.316,10,22.4226846595401
7,70.45722,-68.51833,10,7.27149336759148
7,49.18333,-81.26667,10,23.3980050381698
7,47.31667,-81.76667,10,24.2854786967423
7,48.4,-81.31667,10,24.4145410169739
7,46.6,-81.5,10,24.8646652339626
7,50.22,-80.2,10,22.4831011126954
7,41.92,-82.76,10,28.0742508541317
7,42.08806,-82.6375,10,27.3339393811103
7,42.98,-82.32,10,26.6285764812052
7,57.60361,-76.3425,10,14.073457756924
7,45.15,-81.41667,10,25.2301196768241
7,57.11667,-76.37833,10,14.2551406137128
7,45.1700000000001,-81.32,10,24.02304220027
7,46.82833,-80.69833,10,24.7336501715656
7,58.58333,-75.25,10,13.5696450413898
7,58.57833,-75.245,10,13.5696450413898
7,43.1800000000001,-81.75,10,26.2741243374124
7,43.22,-81.73,10,26.2741243374124
7,57.91667,-75.61667,10,13.7710109732594
7,42.26289,-81.87638,10,27.4911189132295
7,42.3371,-81.85132,10,26.9652542553954
7,58.14167,-75.15,10,13.5696450413898
7,44.73314,-81.00585,10,24.02304220027
7,47.18,-80.16,10,24.2304428227324
7,48.50389,-79.63778,10,22.9288494073512
7,47,-80.11667,10,24.4558906872366
7,44.74,-80.86,10,24.3932026460916
7,42.91667,-81.25,10,25.5583368432228
7,47.23,-79.78,10,24.2304428227324
7,43.5,-81,10,25.4642402171622
7,54.02778,-76.64389,10,18.2687713637513
7,54.79944,-76.14556,10,16.2989105278966
7,56.1,-75.28333,10,15.294185267793
7,45.05,-80.09,10,25.1018722523454
7,56.28333,-75.1,10,14.7789487539725
7,43.225,-80.65972,10,25.3960053962017
7,43.91,-80.4,10,24.8211645942029
7,44.3700000000001,-80.25,10,24.5259967380122
7,43.9,-80.4,10,24.8211645942029
7,44.83891,-79.98368,10,25.2536115652042
7,47.2875,-79.11667,10,24.2486020179487
7,54.04722,-76.12028,10,18.2687713637513
7,44.82,-79.98,10,25.2536115652042
7,62.90812,-69.88884,10,10.8625851777409
7,56.02333,-74.945,10,15.7582773662151
7,43.23667,-80.41333,10,26.3249085225414
7,46.29812,-79.38704,10,24.6408624890652
7,43.23333,-80.36667,10,26.3249085225414
7,44.93,-79.78,10,25.562423727559
7,53.09083,-76.33917,10,19.5405099349049
