"month","lat","long","year","tmin"
2,50.15988,-110.37492,2,-38.293806127087
2,59.25,-114.15,2,-38.8967685461698
2,52.10938,-110.76716,2,-39.816894402187
2,49.66388,-109.90907,2,-38.6656673889521
2,69.07635,-121.44339,2,-28.1682741451692
2,49.46566,-109.67264,2,-38.8491017417138
2,71.75,-124.26667,2,-34.1860207920543
2,57.76667,-112.1,2,-41.982102626233
2,71.78333,-122.66667,2,-33.7703690347669
2,64.0537,-114.10713,2,-33.549591119884
2,72.009,-121.1,2,-33.5055695128911
2,50.87361,-107.93333,2,-40.2856808395946
2,72.36667,-119.83333,2,-35.1260078673871
2,67.83333,-115.31667,2,-29.4684401876148
2,73.4658000000001,-120.453,2,-37.6979197688441
2,73.5333299999999,-120.21667,2,-37.6979197688441
2,63.0666700000001,-110.79167,2,-36.6012555793061
2,52.0174,-106.5224,2,-42.6505673433497
2,50.32056,-105.88389,2,-41.5452472387736
2,64.13333,-110.58333,2,-35.0708402698632
2,64.11667,-110.56667,2,-35.0708402698632
2,53.60371,-106.50275,2,-44.0392701503789
2,53.8,-106.07917,2,-44.6491426587126
2,53.2375,-105.725,2,-45.0090756000512
2,54.59052,-105.98167,2,-45.1638179675681
2,71.344,-113.78145,2,-34.3138441645585
2,69.807,-112.077,2,-32.0330708031071
2,55.04398,-105.3915,2,-45.7847624678839
2,55.26667,-105.26667,2,-45.5928990263899
2,55.33061,-105.05685,2,-45.5928990263899
2,50.78,-104,2,-44.2664674332378
2,55.42836,-104.94231,2,-46.1656634452275
2,49.81667,-102.3,2,-44.8914336685236
2,52.235,-102.0434,2,-46.9785367906002
2,66.34697,-104.94659,2,-34.9643923938351
2,61.5833300000001,-103.48333,2,-41.519177247241
2,51.28652,-101.32845,2,-46.3900470798687
2,54.74222,-101.68167,2,-46.4538853289821
2,53.9586,-101.35,2,-47.4337726246975
2,51.65139,-100.89889,2,-46.9168337163452
2,56.84167,-101.04194,2,-47.7380517380435
2,62.63333,-101.23333,2,-39.9434736582989
2,61.24444,-100.95139,2,-42.3988691342628
2,61.16667,-100.91667,2,-42.3988691342628
2,49.8369,-99.5909,2,-45.8833652343941
2,50.6907,-99.6594,2,-46.6353124643897
2,49.4427,-99.2976,2,-44.9892280747991
2,49.44254,-99.29758,2,-44.9892280747991
2,63.03333,-100.75,2,-39.3016933715957
2,64.71667,-100.46667,2,-37.0635592837622
2,53,-98.25,2,-47.847641040179
2,49.02287,-97.23214,2,-45.8189325038489
2,59.40235,-97.4968,2,-43.6319747438784
2,73.5913899999999,-98.53889,2,-43.9808495369174
2,73.13333,-95.28333,2,-43.9688174556215
2,72.58333,-95.06667,2,-43.8554797507935
2,69.9,-95.07,2,-41.7436920534045
2,57.75917,-95.19639,2,-44.8675668950589
2,49.74201,-95.22863,2,-47.9130131381074
2,57.53361,-94.31667,2,-44.3531841963747
2,57.19944,-94.19861,2,-44.4990049772596
2,57.075,-94.18917,2,-44.4990049772596
2,51.38333,-94.25,2,-47.6764399665806
2,49.58333,-93.75,2,-45.2217020032903
2,49.65882,-93.72746,2,-45.2217020032903
2,68.577,-91.924,2,-41.8589276356882
2,49.3500000000001,-92.7,2,-46.4033530950071
2,49.48,-92,2,-46.9000035594165
2,52.52949,-91.37583,2,-49.7647237691943
2,49.93333,-91.56667,2,-48.0731358173182
2,73.0347199999999,-85.21667,2,-46.2082055450315
2,50.91667,-90.45,2,-50.4934564062936
2,75.3499999999999,-82.5,2,-55.338058335256
2,52.11667,-90.08333,2,-50.1323884329841
2,51.83861,-89.61722,2,-50.9560953046243
2,78.49167,-76.78,2,-53.8985024571798
2,48.4074999999999,-89.34667,2,-45.6374394404453
2,48.42222,-89.32389,2,-45.6374394404453
2,48.56,-88.74,2,-46.6882125775735
2,54.30556,-84.55833,2,-51.6685406974074
2,53.27307,-84.21244,2,-52.0098847016051
2,50.98,-84.605,2,-51.5954051121811
2,48.21,-84.93,2,-48.9690130746508
2,51.42,-83.65,2,-52.0038675992235
2,47.30833,-84.25833,2,-46.1963106077699
2,51.608,-82.316,2,-52.0354117650314
2,70.45722,-68.51833,2,-50.1333270050306
2,49.18333,-81.26667,2,-51.0650852816255
2,47.31667,-81.76667,2,-48.1298403824854
2,48.4,-81.31667,2,-49.2884305456561
2,46.6,-81.5,2,-45.6123804403745
2,50.22,-80.2,2,-51.2270506282902
2,41.92,-82.76,2,-35.9312586928816
2,42.08806,-82.6375,2,-36.2012535327107
2,42.98,-82.32,2,-38.0233656341815
2,57.60361,-76.3425,2,-51.6825666939416
2,45.15,-81.41667,2,-41.6006288585563
2,57.11667,-76.37833,2,-51.9656745014829
2,45.1700000000001,-81.32,2,-40.6044736894657
2,46.82833,-80.69833,2,-45.9694208667692
2,58.58333,-75.25,2,-51.1279723928573
2,58.57833,-75.245,2,-51.1279723928573
2,43.1800000000001,-81.75,2,-37.1739623574592
2,43.22,-81.73,2,-37.1739623574592
2,57.91667,-75.61667,2,-51.5142187840082
2,42.26289,-81.87638,2,-35.9811452499522
2,42.3371,-81.85132,2,-36.6881488476262
2,58.14167,-75.15,2,-51.1279723928573
2,44.73314,-81.00585,2,-40.6044736894657
2,47.18,-80.16,2,-47.4540061190136
2,48.50389,-79.63778,2,-49.8602540172956
2,47,-80.11667,2,-46.0207166012412
2,44.74,-80.86,2,-40.369875588749
2,42.91667,-81.25,2,-38.0167267602962
2,47.23,-79.78,2,-47.4540061190136
2,43.5,-81,2,-38.9029066787729
2,54.02778,-76.64389,2,-52.0044374199176
2,54.79944,-76.14556,2,-52.2391957925708
2,56.1,-75.28333,2,-52.0897410776302
2,45.05,-80.09,2,-42.1516228284856
2,56.28333,-75.1,2,-52.0794206045906
2,43.225,-80.65972,2,-38.7746857353257
2,43.91,-80.4,2,-40.0332386000198
2,44.3700000000001,-80.25,2,-40.38199533766
2,43.9,-80.4,2,-40.0332386000198
2,44.83891,-79.98368,2,-40.7287281759429
2,47.2875,-79.11667,2,-46.9163696947084
2,54.04722,-76.12028,2,-52.0044374199176
2,44.82,-79.98,2,-40.7287281759429
2,62.90812,-69.88884,2,-46.3066545812313
2,56.02333,-74.945,2,-51.7141454922811
2,43.23667,-80.41333,2,-37.9837974355272
2,46.29812,-79.38704,2,-44.2346661941841
2,43.23333,-80.36667,2,-37.9837974355272
2,44.93,-79.78,2,-40.2848500816509
2,53.09083,-76.33917,2,-51.4577018328935
2,55.11083,-75.24889,2,-52.1194787220951
2,43.26052,-80.26015,2,-37.9837974355272
2,45.38,-79.51,2,-42.2897002414611
2,44.78,-79.68,2,-40.2848500816509
2,45.41,-79.39,2,-43.6983328073345
2,45.21667,-79.45,2,-42.2897002414611
2,43.46417,-79.99056,2,-37.9837974355272
2,57.60569,-73.40515,2,-50.9161725417987
2,43.46139,-79.95306,2,-39.446877916671
2,43.46707,-79.94957,2,-39.446877916671
2,43.44004,-79.95654,2,-37.9837974355272
2,46.4,-78.91667,2,-45.2513876599181
2,43.46306,-79.91778,2,-37.4627895213504
2,45.38833,-79.21917,2,-44.1846668746
2,43.2680000000001,-79.922,2,-36.0960781157603
2,43.33,-79.82,2,-36.0960781157603
2,44.19583,-79.51278,2,-39.0144334295034
2,44.18,-79.44,2,-39.0144334295034
2,43.6,-79.6,2,-37.4627895213504
2,43.95,-79.43,2,-39.0144334295034
2,43.65,-79.5,2,-37.4627895213504
2,43.98306,-79.38661,2,-39.0144334295034
2,44,-79.38,2,-39.0144334295034
2,43.64,-79.49,2,-37.4627895213504
2,43.64,-79.48,2,-37.4627895213504
2,43.62,-79.48,2,-37.4627895213504
2,43.64,-79.47,2,-37.4627895213504
2,67.18071,-63.25413,2,-41.9399736392421
2,58.86694,-71.71694,2,-48.9396585127035
2,45.55,-78.64,2,-44.4265894146646
2,58.23278,-72.06694,2,-48.9879365970694
2,58.21694,-71.95,2,-48.9879365970694
2,43.82,-79.1,2,-38.6342240006194
2,60.78278,-69.83278,2,-44.7572798903171
2,62.83556,-67.35611,2,-43.3193649050019
2,55.00917,-73.51667,2,-51.5093939566159
2,57.65,-71.65,2,-49.5518726292347
2,44.54694,-78.24444,2,-40.2506054904995
2,44.1,-78.34,2,-38.6846902067171
2,44.08857,-78.32909,2,-38.6846902067171
2,44.60586,-78.0425,2,-39.3531028884069
2,66.66,-61.796,2,-38.204012446954
2,44.16583,-78.10417,2,-39.3531028884069
2,44.1,-78.1,2,-38.1368670155928
2,66.62137,-61.65087,2,-38.204012446954
2,46.03,-77.34,2,-43.8427755415229
2,44.3,-77.91667,2,-39.3531028884069
2,63.66313,-65.174,2,-40.047538760061
2,45.03333,-77.43333,2,-43.0477382048888
2,45.18333,-77.35,2,-43.0477382048888
2,44.9687,-77.29526,2,-41.8564547416222
2,63.38111,-64.70806,2,-38.0422707739339
2,44.85,-77.175,2,-40.4957920999948
2,44.81639,-77.18251,2,-40.4957920999948
2,44.48333,-77.05,2,-39.3112466367216
2,44.0075,-77.14,2,-37.4259721830687
2,49.68333,-74.58333,2,-47.0461396259343
2,45.36333,-76.55417,2,-41.923111369424
2,44.8,-76.68306,2,-39.3112466367216
2,44.51667,-76.6,2,-39.3112466367216
2,44.22,-76.7,2,-37.4259721830687
2,45.6,-76.1,2,-41.1114975658918
2,45.46944,-75.80833,2,-41.1114975658918
2,45.71694,-75.44363,2,-42.0007959781634
2,54.35583,-70.35778,2,-49.6952504092816
2,45.7760200000001,-75.13719,2,-42.0007959781634
2,54.42361,-69.92972,2,-48.8230527114957
2,54.41889,-69.91889,2,-48.8230527114957
2,54.88333,-69.4,2,-48.4422489875108
2,46.05778,-74.46694,2,-42.8859832482754
2,46.17194,-74.39583,2,-42.8859832482754
2,45.94583,-74.37083,2,-41.4871988722472
2,45.99583,-73.99278,2,-41.4871988722472
2,45.96111,-73.86806,2,-40.052666338446
2,46.27583,-73.47583,2,-41.8467551344826
2,46.72639,-73.03056,2,-43.2197088344276
2,48.29389,-72.14694,2,-43.5730920539392
2,45.96083,-73.34194,2,-38.6386993827837
2,45.96389,-73.33083,2,-38.6386993827837
2,46.65417,-72.97889,2,-41.8235851298639
2,46.61389,-72.99861,2,-41.8235851298639
2,45.99194,-73.30278,2,-38.6386993827837
2,45.98889,-73.3,2,-38.6386993827837
2,55.25,-67.4,2,-46.0378292884952
2,46.78778,-72.83778,2,-41.8235851298639
2,46,-73.21694,2,-38.6386993827837
2,55.01667,-67.5,2,-46.0378292884952
2,45.54583,-73.31694,2,-37.5293334539381
2,45.54306,-73.31111,2,-37.5293334539381
2,54.8,-67.5,2,-46.3759906360264
2,48.3658300000001,-71.56694,2,-43.5682374513481
2,45.28278,-72.98278,2,-37.5229367756305
2,51.1212,-69.32098,2,-44.2159319791241
2,56.78333,-64.83333,2,-42.7746489347273
2,56.76667,-64.81667,2,-42.7746489347273
2,46.89194,-71.80778,2,-41.2073744911435
2,45.35889,-72.58472,2,-37.8473030298404
2,47.90778,-71.175,2,-41.3449358234239
2,56.67,-64.68,2,-41.9357319396989
2,47.63972,-71.23583,2,-41.3449358234239
2,58.2,-63.03333,2,-36.9457939981916
2,46.1458299999999,-71.93583,2,-38.4411547636727
2,47.07778,-71.42278,2,-39.7455320995053
2,53.9,-66.76667,2,-45.728707435721
2,45.35499,-72.22857,2,-37.7637300254294
2,47.59722,-70.97639,2,-41.3449358234239
2,47.25778,-71.16278,2,-41.0266179943974
2,46.45,-71.5,2,-38.9799525939978
2,56.63333,-63.88333,2,-41.1712799956413
2,47.60972,-70.61583,2,-39.7856924028898
2,47.4816700000001,-70.68472,2,-39.0183401974189
2,46.93278,-70.93278,2,-37.927765512928
2,52.93333,-66.95,2,-44.765886976479
2,52.3228599999999,-67.3728,2,-42.9807807702949
2,47.49694,-70.37583,2,-39.7856924028898
2,45.67083,-71.325,2,-37.8001126879383
2,52.25,-67.06667,2,-43.4394392631201
2,46.58,-70.62,2,-37.3114939706972
2,46.27917,-70.59583,2,-37.5558876749566
2,46.71667,-70.3,2,-37.3114939706972
2,47.84389,-69.35278,2,-36.9487457065279
2,55.66667,-63.25,2,-40.4230585756774
2,47.45778,-69.45278,2,-36.8500430751976
2,55.33333,-63.2,2,-40.4461112982391
2,47.53278,-68.94389,2,-37.0163013523101
2,51.4,-66.21667,2,-40.5459319533718
2,50.14028,-67.13194,2,-37.0730700848611
2,55.03333,-62.63333,2,-39.1293365128704
2,50.55,-66.26667,2,-37.57434932028
2,52.55736,-63.63522,2,-39.9223777841603
2,48.91083,-66.125,2,-34.1008640243694
2,49.20778,-65.81278,2,-34.1008640243694
2,46.89286,-67.4015,2,-35.4705841458153
2,48.96694,-65.95,2,-32.5881413336895
2,49.15778,-65.76278,2,-32.5881413336895
2,47.8289,-66.184,2,-32.2341938466149
2,48.2375,-65.83889,2,-32.1274343751804
2,48.70971,-65.41466,2,-32.3696620498321
2,52.27362,-62.15026,2,-37.2654065316465
2,45.25246,-67.33336,2,-32.2380311899898
2,48.05194,-65.26694,2,-31.4330544469309
2,48.9375300000001,-64.59903,2,-31.233938189381
2,53.33333,-60.58333,2,-34.2852596710873
2,48.19778,-64.94,2,-31.4330544469309
2,53.51667,-60.16667,2,-32.4133508809399
2,45.14255,-66.71497,2,-31.5979116926753
2,45.30278,-66.07083,2,-30.4721859001719
2,54.4,-57.71667,2,-27.5568227737102
2,44.26389,-66.07917,2,-29.4209417156112
2,53.23333,-58.55,2,-31.1086670262736
2,46.67361,-64.075,2,-28.0332187211219
2,53.05,-57.75,2,-27.4427612339951
2,45.219,-64.3785,2,-27.7322876500859
2,52.26667,-58.05,2,-28.8589102671509
2,45.01667,-64.18333,2,-27.3923224073493
2,43.86933,-64.93446,2,-26.688516204814
2,46.25,-63.025,2,-26.4353403790394
2,44.66762,-63.93757,2,-26.2110856138694
2,52.51667,-57.03333,2,-25.488484492439
2,44.9798,-63.48817,2,-26.4899208927335
2,44.56333,-63.64278,2,-26.2110856138694
2,46.40833,-62.15,2,-25.3143047740857
2,52.45,-56.43333,2,-24.1348026543624
2,51.51667,-57.3,2,-23.6811999589249
2,45.69209,-62.30132,2,-26.1862907250887
2,48.61861,-58.965,2,-21.5820042525945
2,49.69,-57.71,2,-22.2615237269994
2,45.4216,-61.3644,2,-23.5106619725008
2,51.57333,-55.55,2,-21.3903459560879
2,48.26,-58.8,2,-21.7509231866464
2,46.06667,-60.39167,2,-22.1771665920804
2,45.65139,-60.675,2,-21.6267407291302
2,48.24,-58.24,2,-21.1907874584459
2,50.76889,-55.51667,2,-20.2881760747992
2,50.03417,-56.19639,2,-21.0847369970372
2,48.93611,-55.50556,2,-20.1219743334019
2,48.57346,-55.42079,2,-20.1219743334019
2,48.2468900000001,-55.4959,2,-19.6944064241827
2,47.90515,-55.60073,2,-19.4239974945259
2,47.62651,-55.51443,2,-18.2660594541619
2,46.91944,-55.6125,2,-16.7474207940764
2,47.32222,-53.13333,2,-15.6687686969919
2,47.59028,-52.71389,2,-15.6072891270322
2,47.57757,-52.7,2,-15.6072891270322
2,57.1773,-170.24989,3,-8.59138302323519
2,59.69581,-161.88648,3,-12.5908672148301
2,59.56277,-159.37703,3,-13.0790399555024
2,58.75139,-156.00243,3,-7.26596218157942
2,60.21151,-159.77674,3,-14.9595131838213
2,59.7939,-158.5532,3,-13.4975616960093
2,63.63742,-171.61263,3,-22.6396591604619
2,63.62369,-171.49521,3,-22.6396591604619
2,63.66472,-171.55972,3,-22.6396591604619
2,63.67278,-171.59,3,-22.6396591604619
2,60.61082,-154.32255,3,-9.86902535943428
2,63.4461,-162.11413,3,-19.7651253993847
2,63.5,-162.2,3,-19.7651253993847
2,64.86667,-166.26667,3,-22.7447224513328
2,59.80001,-151.16,3,-1.35756042817625
2,59.94242,-151.1123,3,-1.35756042817625
2,60.21872,-151.3692,3,-2.19240624030262
2,60.4719399999999,-151.29144,3,-3.53594487788005
2,60.4918,-150.91979,3,-3.1526322895483
2,60.5885,-150.89721,3,-3.1526322895483
2,60.62067,-150.76444,3,-3.1526322895483
2,60.2538700000001,-149.91417,3,-3.11499869211774
2,60.4518,-150.2566,3,-3.08640713469743
2,60.7794,-150.84949,3,-3.1526322895483
2,60.7148,-150.536,3,-3.60458857070768
2,62.55151,-153.66508,3,-15.9108747929732
2,61.12,-149.48,3,-5.53398630271061
2,66.34873,-164.093,3,-25.8964134889295
2,61.80956,-148.1769,3,-12.1168996875191
2,60.52977,-145.45606,3,-5.59101417224186
2,63.8383,-152.38243,3,-15.8959357545001
2,63.48333,-151.08333,3,-16.9378695024328
2,62.84226,-148.24906,3,-15.1018896192327
2,64.33333,-151.26667,3,-16.4485350731076
2,60.03333,-141.96667,3,-10.1773385565018
2,63.6582,-148.8076,3,-17.1578583554947
2,63.052,-147.426,3,-16.2992174510943
2,63.052,-147.39172,3,-16.2992174510943
2,63.88385,-149.26043,3,-17.1578583554947
2,63.18703,-147.59885,3,-16.2992174510943
2,63.8362,-149.0435,3,-17.804777967525
2,66.76667,-157.21667,3,-28.8453885122969
2,52.54167,-131.79167,3,-0.479129461995809
2,64.413,-149.908,3,-17.0132080167369
2,53.26667,-132.40833,3,-0.20519667294613
2,67.86667,-160.43333,3,-31.7039271820038
2,68.15,-161.41667,3,-32.3669130821669
2,52.44771,-131.50477,3,-0.479129461995809
2,52.94582,-131.76501,3,-0.450217317637883
2,66.96667,-156.45,3,-27.7918159552419
2,63.02944,-146.06333,3,-17.167323825239
2,63.0666700000001,-145.7,3,-17.167323825239
2,53.92772,-132.11772,3,-0.329822186992973
2,66.91667,-155.03333,3,-27.5078239266607
2,62.70848,-144.20405,3,-17.1906251427856
2,64.3443,-147.39653,3,-18.1199385385934
2,67.06911,-154.24697,3,-28.8234903756986
2,67.0666699999999,-154.23333,3,-28.8234903756986
2,66.11176,-151.4267,3,-23.7440266576085
2,64.8628,-147.9432,3,-20.2732277275194
2,64.44444,-146.9075,3,-18.3429158292336
2,67.1333299999999,-153.9,3,-30.5442302941678
2,50.16625,-127.75256,3,-4.90574891566553
2,67.14722,-153.65,3,-30.5442302941678
2,50.18234,-127.69941,3,-4.90574891566553
2,63.98555,-145.54198,3,-16.7729888379596
2,67.68333,-155.03333,3,-32.0077296636366
2,63.71111,-144.65,3,-17.5994934089726
2,68.13333,-156.03333,3,-33.155059238049
2,68.4891,-157.0576,3,-33.8891878711149
2,67.93333,-155.05,3,-33.9080897716355
2,67.10883,-152.49547,3,-29.1299962703768
2,63.56279,-143.92124,3,-17.435689094269
2,63.94,-144.65833,3,-17.7377887122071
2,64,-144.75,3,-17.7377887122071
2,67.25,-152.6,3,-29.1299962703768
2,67.15731,-151.86125,3,-29.1299962703768
2,50.60705,-127.26283,3,-4.94172168848466
2,51.10472,-127.53633,3,-5.46566144697656
2,50.5725,-127.0722,3,-4.94172168848466
2,67.12469,-151.39031,3,-26.7759336272818
2,51.19236,-127.3866,3,-5.95402711301442
2,67.0747,-150.82272,3,-28.2724426696049
2,61.0771,-138.37522,3,-20.1592108560197
2,61.018,-138.092,3,-20.1592108560197
2,60.95,-137.95778,3,-20.1592108560197
2,66.02227,-147.5683,3,-23.4403694106838
2,67.58333,-151.41667,3,-30.094043455648
2,48.6722200000001,-124.84444,3,-7.38112414000649
2,67.41667,-149.8,3,-29.8206077803993
2,61.23867,-136.93487,3,-21.0564025394821
2,49.7887,-125.1271,3,-9.00616938723701
2,61.521,-137.317,3,-21.0564025394821
2,48.59639,-124.19667,3,-7.7191924458491
2,66.06742,-145.40886,3,-21.7979191474915
2,48.52917,-124.00222,3,-7.7191924458491
2,60.8498399999999,-135.76982,3,-17.74377539402
2,69.71098,-155.21153,3,-34.9512308973758
2,48.35194,-123.68167,3,-7.3597082686641
2,56.23956,-130.06957,3,-14.9787376893247
2,56.23949,-130.06229,3,-14.9787376893247
2,70.39675,-157.42447,3,-37.0906866059309
2,48.58358,-123.68572,3,-7.80275906894729
2,60.81122,-135.34404,3,-17.8789651459767
2,67.43333,-147.85,3,-30.0526363120817
2,48.90556,-123.83333,3,-8.36915931403423
2,48.45582,-123.5159,3,-7.80275906894729
2,48.78707,-123.67876,3,-7.80275906894729
2,57.481,-130.84004,3,-17.4879181749333
2,60.07281,-133.80824,3,-18.2757806315939
2,51.31,-124.98,3,-18.5265922066362
2,68.65359,-149.68333,3,-33.1352938942043
2,68.6288900000001,-149.42149,3,-34.1431794517223
2,68.66297,-149.36063,3,-34.1431794517223
2,57.5923599999999,-130.11108,3,-18.1667957274182
2,60.51341,-133.2124,3,-20.2322168962564
2,66.58333,-143.15,3,-24.0708452955721
2,49.31934,-122.56279,3,-13.1730732232923
2,49.30833,-122.54722,3,-13.1730732232923
2,68.3333300000001,-146.48333,3,-32.7388687592291
2,64.63333,-138.4,3,-26.2864983228093
2,70.28167,-151.19194,3,-35.3704221161515
2,68.26667,-145.21667,3,-33.5109828748295
2,58.89001,-129.83681,3,-22.3691910268595
2,67.2,-142.06667,3,-26.8642151810201
2,49.49253,-121.43286,3,-18.8310787305718
2,49.98997,-121.49568,3,-18.5552222699959
2,60.03333,-129.01667,3,-25.4315760970906
2,67.90308,-140.90574,3,-30.4865863402997
2,61.6833300000001,-130.65,3,-25.5310197958167
2,69.29504,-143.79003,3,-33.9801215658631
2,68.06781,-140.96677,3,-30.753080274285
2,67.4437,-139.66866,3,-29.3190823629269
2,67.4334700000001,-139.63009,3,-29.3190823629269
2,49.191,-120.0974,3,-21.3663399068343
2,51.66122,-121.47227,3,-22.5221714960841
2,68.06064,-140.49639,3,-30.753080274285
2,49.1188,-119.6835,3,-21.3663399068343
2,49.1188600000001,-119.678,3,-21.3663399068343
2,49.317,-119.73,3,-21.3663399068343
2,67.86892,-139.25961,3,-29.9408500301031
2,67.94891,-139.31373,3,-29.9408500301031
2,65.94222,-135.51417,3,-27.2037344481793
2,67.96551,-139.20824,3,-29.9408500301031
2,66.05,-135.65556,3,-27.2037344481793
2,53.64304,-121.50872,3,-24.2771912200736
2,68.38333,-138.38333,3,-31.817585418881
2,68.82343,-138.75904,3,-32.0653872200973
2,58.4849999999999,-124.688,3,-26.3704296141892
2,58.39351,-124.60509,3,-26.3704296141892
2,58.573,-124.564,3,-26.3704296141892
2,53.51773,-120.68095,3,-25.1694849270107
2,63.01667,-128.8,3,-27.0530210799648
2,52.10981,-119.30346,3,-26.5978716013928
2,49.48998,-117.64692,3,-24.2265457759416
2,51.03992,-118.15429,3,-25.9989419548438
2,56.25,-121.42,3,-27.368403422208
2,49.49605,-116.9055,3,-26.9995295700995
2,52.73333,-118.36667,3,-29.66246756675
2,60.35667,-123.64667,3,-28.6756484372346
2,64.16667,-127.61667,3,-27.9033668443163
2,68.26667,-133.46667,3,-29.487564624774
2,64.65,-128.08333,3,-28.0306669934828
2,67.65,-132.01667,3,-28.8463443927495
2,55.51139,-119.58333,3,-30.6081207510542
2,55.575,-119.43333,3,-30.6081207510542
2,57.45,-120.66667,3,-30.8957320939834
2,52.73333,-117.61667,3,-30.6257969749188
2,59.51667,-122.16667,3,-30.7413711089401
2,52.20487,-117.23923,3,-30.94479476325
2,52.2054,-117.22,3,-30.94479476325
2,52.24167,-117.21667,3,-30.94479476325
2,49.46779,-115.77346,3,-29.3709448033885
2,50.785,-116.39431,3,-33.0961528372887
2,69.05,-133.45,3,-28.5698274815297
2,50.78295,-116.3678,3,-33.0961528372887
2,65.01667,-127.48333,3,-26.7058848988732
2,56.71667,-119.71667,3,-34.0194699070696
2,69.28333,-133.58333,3,-28.5698274815297
2,52.78333,-117.11667,3,-32.8474368623662
2,51.35972,-116.35,3,-33.4338865407763
2,52.78333,-117.08333,3,-32.8474368623662
2,56.76667,-119.48333,3,-34.0194699070696
2,51.34306,-116.3125,3,-33.4338865407763
2,51.65,-116.41667,3,-33.4338865407763
2,65.21667,-127.05,3,-26.7058848988732
2,50.77669,-115.93464,3,-33.0961528372887
2,69.11667,-132.16667,3,-28.7166907702928
2,65.23333,-126.41667,3,-26.6102136413162
2,65.21667,-126.11667,3,-26.6102136413162
2,50.624,-114.617,3,-34.1345123076456
2,50.81468,-114.60076,3,-34.1345123076456
2,50.86307,-114.17627,3,-34.1345123076456
2,50.9769399999999,-113.35639,3,-34.3214747690601
2,51.68264,-113.56391,3,-34.3358411198057
2,52.06528,-113.47833,3,-35.8800070023014
2,62.05,-118.7,3,-34.4640123045749
2,52.67778,-113.12694,3,-36.6742963685799
2,51.36138,-112.26886,3,-36.7471714009601
2,50.16073,-111.68427,3,-34.7578906686612
2,54.72528,-112.48083,3,-38.6121486423397
2,52.58498,-111.58826,3,-37.3757269222136
2,50.15988,-110.37492,3,-37.4529468260131
2,59.25,-114.15,3,-39.6317916352311
2,52.10938,-110.76716,3,-39.3600723796203
2,49.66388,-109.90907,3,-37.7363161287965
2,69.07635,-121.44339,3,-28.6839809620447
2,49.46566,-109.67264,3,-37.8793983527599
2,71.75,-124.26667,3,-36.2938470226423
2,57.76667,-112.1,3,-42.2826998454836
2,71.78333,-122.66667,3,-35.688130949995
2,64.0537,-114.10713,3,-34.075421708157
2,72.009,-121.1,3,-35.5398777819867
2,50.87361,-107.93333,3,-39.4183193458586
2,72.36667,-119.83333,3,-37.4972154514383
2,67.83333,-115.31667,3,-29.6838798906769
2,73.4658000000001,-120.453,3,-40.6885433586031
2,73.5333299999999,-120.21667,3,-40.6885433586031
2,63.0666700000001,-110.79167,3,-36.7492756797626
2,52.0174,-106.5224,3,-41.9321081632745
2,50.32056,-105.88389,3,-40.5420136822951
2,64.13333,-110.58333,3,-35.1221186716724
2,64.11667,-110.56667,3,-35.1221186716724
2,53.60371,-106.50275,3,-43.6784867122889
2,53.8,-106.07917,3,-44.2572475214136
2,53.2375,-105.725,3,-44.5450212436988
2,54.59052,-105.98167,3,-44.7755903319314
2,71.344,-113.78145,3,-35.751866575824
2,69.807,-112.077,3,-32.6860488724994
2,55.04398,-105.3915,3,-45.3681479236371
2,55.26667,-105.26667,3,-45.1855236843095
2,55.33061,-105.05685,3,-45.1855236843095
2,50.78,-104,3,-43.3021047351185
2,55.42836,-104.94231,3,-45.7190082116117
2,49.81667,-102.3,3,-43.9707889743421
2,52.235,-102.0434,3,-46.2855989704867
2,66.34697,-104.94659,3,-34.6437323750225
2,61.5833300000001,-103.48333,3,-40.9041536549751
2,51.28652,-101.32845,3,-45.6465419251879
2,54.74222,-101.68167,3,-45.8364370518381
2,53.9586,-101.35,3,-46.8287044686294
2,51.65139,-100.89889,3,-46.2088145950334
2,56.84167,-101.04194,3,-47.0250308339689
2,62.63333,-101.23333,3,-39.2845971693581
2,61.24444,-100.95139,3,-41.7325468234831
2,61.16667,-100.91667,3,-41.7325468234831
2,49.8369,-99.5909,3,-45.1070427954825
2,50.6907,-99.6594,3,-45.8970739750072
2,49.4427,-99.2976,3,-44.1728289792604
2,49.44254,-99.29758,3,-44.1728289792604
2,63.03333,-100.75,3,-38.6641117801276
2,64.71667,-100.46667,3,-36.4196287793557
2,53,-98.25,3,-47.1037356621722
2,49.02287,-97.23214,3,-45.0034740642972
2,59.40235,-97.4968,3,-43.0367015496422
2,73.5913899999999,-98.53889,3,-47.5034495761424
2,73.13333,-95.28333,3,-47.384658762408
2,72.58333,-95.06667,3,-46.9017705396433
2,69.9,-95.07,3,-43.3587133186477
2,57.75917,-95.19639,3,-44.1566416567972
2,49.74201,-95.22863,3,-47.1419552424348
2,57.53361,-94.31667,3,-43.6266550859285
2,57.19944,-94.19861,3,-43.693029371506
2,57.075,-94.18917,3,-43.693029371506
2,51.38333,-94.25,3,-46.7523397084111
2,49.58333,-93.75,3,-44.4631711516673
2,49.65882,-93.72746,3,-44.4631711516673
2,68.577,-91.924,3,-42.9983429171193
2,49.3500000000001,-92.7,3,-45.6081757848735
2,49.48,-92,3,-46.0963419053458
2,52.52949,-91.37583,3,-48.4636346543177
2,49.93333,-91.56667,3,-47.1910044463303
